item,ident,depicts,typeLabel,depictsLabel,coords,itemLabel
http://www.wikidata.org/entity/Q22676032,003361956,http://www.wikidata.org/entity/Q675460,town,Machynlleth,Point(-3.849 52.591),Machynlleth fair
http://www.wikidata.org/entity/Q22676032,003361956,http://www.wikidata.org/entity/Q675460,community,Machynlleth,Point(-3.849 52.591),Machynlleth fair
http://www.wikidata.org/entity/Q22676039,003363566,http://www.wikidata.org/entity/Q675460,town,Machynlleth,Point(-3.849 52.591),Machynlleth
http://www.wikidata.org/entity/Q22676039,003363566,http://www.wikidata.org/entity/Q675460,community,Machynlleth,Point(-3.849 52.591),Machynlleth
http://www.wikidata.org/entity/Q22676036,003361958,http://www.wikidata.org/entity/Q675460,town,Machynlleth,Point(-3.849 52.591),Machynlleth fair
http://www.wikidata.org/entity/Q22676036,003361958,http://www.wikidata.org/entity/Q675460,community,Machynlleth,Point(-3.849 52.591),Machynlleth fair
http://www.wikidata.org/entity/Q22676042,003363568,http://www.wikidata.org/entity/Q79007,,street,,Machynlleth
http://www.wikidata.org/entity/Q22676042,003363568,http://www.wikidata.org/entity/Q675460,town,Machynlleth,Point(-3.849 52.591),Machynlleth
http://www.wikidata.org/entity/Q22676042,003363568,http://www.wikidata.org/entity/Q675460,community,Machynlleth,Point(-3.849 52.591),Machynlleth
http://www.wikidata.org/entity/Q22676043,003363581,http://www.wikidata.org/entity/Q675460,town,Machynlleth,Point(-3.849 52.591),Machynlleth
http://www.wikidata.org/entity/Q22676043,003363581,http://www.wikidata.org/entity/Q675460,community,Machynlleth,Point(-3.849 52.591),Machynlleth
http://www.wikidata.org/entity/Q22676040,003363567,http://www.wikidata.org/entity/Q675460,town,Machynlleth,Point(-3.849 52.591),Machynlleth
http://www.wikidata.org/entity/Q22676040,003363567,http://www.wikidata.org/entity/Q675460,community,Machynlleth,Point(-3.849 52.591),Machynlleth
http://www.wikidata.org/entity/Q22676047,003363843,http://www.wikidata.org/entity/Q3914,geographical feature,school,,"Madam Bevan's school, Trefdraeth (Penf)"
http://www.wikidata.org/entity/Q22676047,003363843,http://www.wikidata.org/entity/Q3914,ambiguous Wikidata item,school,,"Madam Bevan's school, Trefdraeth (Penf)"
http://www.wikidata.org/entity/Q22676044,003363582,http://www.wikidata.org/entity/Q675460,town,Machynlleth,Point(-3.849 52.591),Machynlleth
http://www.wikidata.org/entity/Q22676044,003363582,http://www.wikidata.org/entity/Q675460,community,Machynlleth,Point(-3.849 52.591),Machynlleth
http://www.wikidata.org/entity/Q22676049,003363834,http://www.wikidata.org/entity/Q288514,form of event,fair,,Maenclochog fair (1893)
http://www.wikidata.org/entity/Q22676054,003363162,http://www.wikidata.org/entity/Q3914,geographical feature,school,,"Maes-llyn school, Llangynllo (Cer)"
http://www.wikidata.org/entity/Q22676054,003363162,http://www.wikidata.org/entity/Q3914,ambiguous Wikidata item,school,,"Maes-llyn school, Llangynllo (Cer)"
http://www.wikidata.org/entity/Q22676054,003363162,http://www.wikidata.org/entity/Q48942,occupation,schoolchild,,"Maes-llyn school, Llangynllo (Cer)"
http://www.wikidata.org/entity/Q22676055,003366998,http://www.wikidata.org/entity/Q1026572,village,Llanrhaeadr-ym-Mochnant,Point(-3.3 52.83),"Maggie Edwards, Llanfechell"
http://www.wikidata.org/entity/Q22676055,003366998,http://www.wikidata.org/entity/Q1026572,community,Llanrhaeadr-ym-Mochnant,Point(-3.3 52.83),"Maggie Edwards, Llanfechell"
http://www.wikidata.org/entity/Q22676053,003362346,http://www.wikidata.org/entity/Q3947,type of building,house,,"Maeshefin, Nantglyn"
http://www.wikidata.org/entity/Q22676057,003362733,http://www.wikidata.org/entity/Q627603,two-dimensional visual artwork genre,cartoon,,Make sure of him Bob .. (print)
http://www.wikidata.org/entity/Q22676062,003362526,http://www.wikidata.org/entity/Q1026572,village,Llanrhaeadr-ym-Mochnant,Point(-3.3 52.83),"Margaret Evans and her spinning wheel, Y Gyffylliog"
http://www.wikidata.org/entity/Q22676062,003362526,http://www.wikidata.org/entity/Q1026572,community,Llanrhaeadr-ym-Mochnant,Point(-3.3 52.83),"Margaret Evans and her spinning wheel, Y Gyffylliog"
http://www.wikidata.org/entity/Q22676063,003362254,http://www.wikidata.org/entity/Q1013633,town,Ruthin,Point(-3.310555555 53.114444444),"Market hall and town hall, Rhuthun"
http://www.wikidata.org/entity/Q22676063,003362254,http://www.wikidata.org/entity/Q1013633,community,Ruthin,Point(-3.310555555 53.114444444),"Market hall and town hall, Rhuthun"
http://www.wikidata.org/entity/Q22676060,003363920,http://www.wikidata.org/entity/Q8441,,man,,Man with a dog (Jarrett)
http://www.wikidata.org/entity/Q22676066,003362301,http://www.wikidata.org/entity/Q1311946,town,Montgomery,Point(-3.1493 52.5628),"Market square, Montgomery"
http://www.wikidata.org/entity/Q22676065,003363908,http://www.wikidata.org/entity/Q1013633,town,Ruthin,Point(-3.310555555 53.114444444),"Market place, Rhuthun"
http://www.wikidata.org/entity/Q22676065,003363908,http://www.wikidata.org/entity/Q1013633,community,Ruthin,Point(-3.310555555 53.114444444),"Market place, Rhuthun"
http://www.wikidata.org/entity/Q21665848,003362212,http://www.wikidata.org/entity/Q11060274,form of art,print,,The only true linkeness of our Saviour
http://www.wikidata.org/entity/Q21665852,003362767,http://www.wikidata.org/entity/Q99449797,chapel,Aberdyfi Independent Chapel,Point(-4.0451182 52.543892),"The Post Office and Congregational chapel, Aberdyfi"
http://www.wikidata.org/entity/Q21665858,003362654,http://www.wikidata.org/entity/Q2180295,profession,mail carrier,,"The postman, Meifod"
http://www.wikidata.org/entity/Q21665862,003361911,http://www.wikidata.org/entity/Q14702005,village,Llanwddyn,Point(-3.49659 52.78476),"The quarry, Llanwddyn"
http://www.wikidata.org/entity/Q21665862,003361911,http://www.wikidata.org/entity/Q14702005,community,Llanwddyn,Point(-3.49659 52.78476),"The quarry, Llanwddyn"
http://www.wikidata.org/entity/Q21665860,003362330,http://www.wikidata.org/entity/Q2272941,town,Tywyn,Point(-4.089888888 52.582938888),"The promenade and sea wall, Tywyn"
http://www.wikidata.org/entity/Q21665860,003362330,http://www.wikidata.org/entity/Q2272941,community,Tywyn,Point(-4.089888888 52.582938888),"The promenade and sea wall, Tywyn"
http://www.wikidata.org/entity/Q21665861,003361910,http://www.wikidata.org/entity/Q14702005,village,Llanwddyn,Point(-3.49659 52.78476),"The quarry, Llanwddyn"
http://www.wikidata.org/entity/Q21665861,003361910,http://www.wikidata.org/entity/Q14702005,community,Llanwddyn,Point(-3.49659 52.78476),"The quarry, Llanwddyn"
http://www.wikidata.org/entity/Q21665864,003361479,http://www.wikidata.org/entity/Q3398922,village,Y Felinheli,Point(-4.21 53.183),The quay in Y Felinheli
http://www.wikidata.org/entity/Q21665864,003361479,http://www.wikidata.org/entity/Q3398922,community,Y Felinheli,Point(-4.21 53.183),The quay in Y Felinheli
http://www.wikidata.org/entity/Q21665865,003363862,http://www.wikidata.org/entity/Q950671,town,Porthmadog,Point(-4.133333333 52.928055555),"The quay, Porthmadog"
http://www.wikidata.org/entity/Q21665865,003363862,http://www.wikidata.org/entity/Q950671,community,Porthmadog,Point(-4.133333333 52.928055555),"The quay, Porthmadog"
http://www.wikidata.org/entity/Q21665870,003362304,http://www.wikidata.org/entity/Q6905839,former railway station,Montgomery railway station,Point(-3.1752 52.5735),"The railway station, Montgomery"
http://www.wikidata.org/entity/Q21665869,003361955,http://www.wikidata.org/entity/Q2472587,,people,,"The railway station, Machynlleth"
http://www.wikidata.org/entity/Q21665869,003361955,http://www.wikidata.org/entity/Q3215054,railway station,Machynlleth railway station,Point(-3.855 52.595),"The railway station, Machynlleth"
http://www.wikidata.org/entity/Q21665874,003363799,http://www.wikidata.org/entity/Q7162078,village,Pen-y-groes,Point(-4.0507 51.8003),"The railway station, Penygroes, Gwynedd"
http://www.wikidata.org/entity/Q21665875,003361357,http://www.wikidata.org/entity/Q607241,,clergy house,,"The rectory, Cerrigydrudion"
http://www.wikidata.org/entity/Q21665878,003362072,http://www.wikidata.org/entity/Q3401012,village,Llannerch-y-medd,Point(-4.387343023 53.327248205),"The rectory, Llannerch-y-medd"
http://www.wikidata.org/entity/Q21665878,003362072,http://www.wikidata.org/entity/Q3401012,community,Llannerch-y-medd,Point(-4.387343023 53.327248205),"The rectory, Llannerch-y-medd"
http://www.wikidata.org/entity/Q21665879,003362082,http://www.wikidata.org/entity/Q607241,,clergy house,,"The rectory, Narberth"
http://www.wikidata.org/entity/Q21665876,003361534,http://www.wikidata.org/entity/Q607241,,clergy house,,"The rectory, Llandderfel"
http://www.wikidata.org/entity/Q21665877,003363306,http://www.wikidata.org/entity/Q607241,,clergy house,,"The rectory, Llanddulas"
http://www.wikidata.org/entity/Q21665881,003363981,http://www.wikidata.org/entity/Q3876885,village,Minsterley,Point(-2.925 52.638888888),"The river and bridge, Minsterley (salop)"
http://www.wikidata.org/entity/Q21665881,003363981,http://www.wikidata.org/entity/Q3876885,civil parish,Minsterley,Point(-2.925 52.638888888),"The river and bridge, Minsterley (salop)"
http://www.wikidata.org/entity/Q21665886,003362312,http://www.wikidata.org/entity/Q3397661,village,Llangeitho,Point(-4.02 52.22),"The square, Llangeitho"
http://www.wikidata.org/entity/Q21665886,003362312,http://www.wikidata.org/entity/Q3397661,community,Llangeitho,Point(-4.02 52.22),"The square, Llangeitho"
http://www.wikidata.org/entity/Q21665887,003363827,http://www.wikidata.org/entity/Q648732,city,St Davids,Point(-5.268611111 51.882222222),"The square, St. Davids"
http://www.wikidata.org/entity/Q21665890,003363615,http://www.wikidata.org/entity/Q16334295,,group of humans,,"The teachers, Llanbryn-mair school (1898)"
http://www.wikidata.org/entity/Q21665891,003362107,http://www.wikidata.org/entity/Q13126896,castle,Castell Deudraeth,Point(-4.0952425 52.918361),"The tennis court, Castell Deudraeth, Penrhyndeudraeth"
http://www.wikidata.org/entity/Q21665891,003362107,http://www.wikidata.org/entity/Q13126896,hotel,Castell Deudraeth,Point(-4.0952425 52.918361),"The tennis court, Castell Deudraeth, Penrhyndeudraeth"
http://www.wikidata.org/entity/Q21665891,003362107,http://www.wikidata.org/entity/Q13126896,Welsh princes' castles,Castell Deudraeth,Point(-4.0952425 52.918361),"The tennis court, Castell Deudraeth, Penrhyndeudraeth"
http://www.wikidata.org/entity/Q21665888,003362319,http://www.wikidata.org/entity/Q2487253,town,Tregaron,Point(-3.93517 52.2196),"The square, Tregaron"
http://www.wikidata.org/entity/Q21665888,003362319,http://www.wikidata.org/entity/Q2487253,community,Tregaron,Point(-3.93517 52.2196),"The square, Tregaron"
http://www.wikidata.org/entity/Q21665889,003362636,http://www.wikidata.org/entity/Q4980850,village,Bryn-du,Point(-4.48512 53.2254),"The tailor, Bryn-du"
http://www.wikidata.org/entity/Q21665894,003363208,http://www.wikidata.org/entity/Q1024935,town,Harlech,Point(-4.105488888 52.860438888),"The terrace, Harlech"
http://www.wikidata.org/entity/Q21665894,003363208,http://www.wikidata.org/entity/Q1024935,community,Harlech,Point(-4.105488888 52.860438888),"The terrace, Harlech"
http://www.wikidata.org/entity/Q21665895,003362106,http://www.wikidata.org/entity/Q13126896,castle,Castell Deudraeth,Point(-4.0952425 52.918361),"The terraces, Castell Deudraeth, Penrhyndeudraeth"
http://www.wikidata.org/entity/Q21665895,003362106,http://www.wikidata.org/entity/Q13126896,hotel,Castell Deudraeth,Point(-4.0952425 52.918361),"The terraces, Castell Deudraeth, Penrhyndeudraeth"
http://www.wikidata.org/entity/Q21665895,003362106,http://www.wikidata.org/entity/Q13126896,Welsh princes' castles,Castell Deudraeth,Point(-4.0952425 52.918361),"The terraces, Castell Deudraeth, Penrhyndeudraeth"
http://www.wikidata.org/entity/Q21665893,003361392,http://www.wikidata.org/entity/Q13129621,village,Llanenddwyn,Point(-4.104229 52.789486),"The Terrace, Dyffryn (Llanenddwyn)"
http://www.wikidata.org/entity/Q21665897,003362656,http://www.wikidata.org/entity/Q1500389,profession,town crier,,"The town crier, Niwbwrch"
http://www.wikidata.org/entity/Q21665902,003361648,http://www.wikidata.org/entity/Q3405138,village,St Dogmaels,Point(-4.67861 52.0808),"The vicarage, St Dogmaels"
http://www.wikidata.org/entity/Q21665902,003361648,http://www.wikidata.org/entity/Q3405138,community,St Dogmaels,Point(-4.67861 52.0808),"The vicarage, St Dogmaels"
http://www.wikidata.org/entity/Q21665910,003363580,http://www.wikidata.org/entity/Q2666382,town,Llanfair Caereinion,Point(-3.32434 52.6488),"The weir, Llanfair Caereinion"
http://www.wikidata.org/entity/Q21665910,003363580,http://www.wikidata.org/entity/Q2666382,community,Llanfair Caereinion,Point(-3.32434 52.6488),"The weir, Llanfair Caereinion"
http://www.wikidata.org/entity/Q21665909,003362499,http://www.wikidata.org/entity/Q572158,waterfall,Pistyll Rhaeadr,Point(-3.3789414 52.852727),"The waterfall, Llanrhaeadr-ym-Mochnant (1888)"
http://www.wikidata.org/entity/Q21665915,003361502,http://www.wikidata.org/entity/Q1071035,community,Penrhyndeudraeth,Point(-4.066302777 52.929811111),"The High Street, Penrhyndeudraeth"
http://www.wikidata.org/entity/Q21665912,003363000,http://www.wikidata.org/entity/Q2273077,town,Newcastle Emlyn,Point(-4.47 52.04),"The weir, Newcastle Emlyn"
http://www.wikidata.org/entity/Q21665912,003363000,http://www.wikidata.org/entity/Q2273077,community,Newcastle Emlyn,Point(-4.47 52.04),"The weir, Newcastle Emlyn"
http://www.wikidata.org/entity/Q21665918,003361340,http://www.wikidata.org/entity/Q4989906,,monument,,"Thomas Charles' monument, Y Bala"
http://www.wikidata.org/entity/Q21665917,003363172,http://www.wikidata.org/entity/Q1322263,type of place,place of birth,,"Thomas Charles' birthplace Pantdwfn, Llanfihanel Abercywyn"
http://www.wikidata.org/entity/Q21665927,003363673,http://www.wikidata.org/entity/Q1155908,position,elder,,"Thomas Lloyd, elder Fitzclarence St chapel (CM), Liverpool NLW3363673"
http://www.wikidata.org/entity/Q21665925,003363676,http://www.wikidata.org/entity/Q1155908,position,elder,,"Thomas Lloyd, elder Fitzclarence St chapel (CM), Liverpool NLW3363676"
http://www.wikidata.org/entity/Q21665928,003363677,http://www.wikidata.org/entity/Q1155908,position,elder,,"Thomas Lloyd, elder Fitzclarence St chapel (CM), Liverpool NLW3363677"
http://www.wikidata.org/entity/Q21665929,003363704,http://www.wikidata.org/entity/Q1155908,position,elder,,"Thomas Lloyd, elder Fitzclarence St chapel (CM), Liverpool"
http://www.wikidata.org/entity/Q22668826,003363184,http://www.wikidata.org/entity/Q8436,type of social group,family,,"Four generations and a dog, Y Ffôr"
http://www.wikidata.org/entity/Q22668832,003363260,http://www.wikidata.org/entity/Q144,organisms known by a particular common name,dog,,French poodle (Skipurtt)
http://www.wikidata.org/entity/Q22668839,003363269,http://www.wikidata.org/entity/Q3947,type of building,house,,"Gaerwen, Y Ffor the home of Dewi Wyn"
http://www.wikidata.org/entity/Q22668851,003363963,http://www.wikidata.org/entity/Q8436,type of social group,family,,Gethin family in front of their house
http://www.wikidata.org/entity/Q22668849,003362477,http://www.wikidata.org/entity/Q8441,,man,,George Osborne Morgan (1826-97) (copy)
http://www.wikidata.org/entity/Q22668855,003363484,http://www.wikidata.org/entity/Q3031,,girl,,"Girls of the national school, Llanymddyfri (1891)"
http://www.wikidata.org/entity/Q22668853,003363932,http://www.wikidata.org/entity/Q3031,,girl,,"Girl with a dog, Llansanffraid Glynceiriog?"
http://www.wikidata.org/entity/Q22668858,003363164,http://www.wikidata.org/entity/Q3031,,girl,,"Girls, Newcastle Emlyn school (1892)"
http://www.wikidata.org/entity/Q22668856,003363483,http://www.wikidata.org/entity/Q3031,,girl,,"Girls of the national school, Llanymddyfri"
http://www.wikidata.org/entity/Q22668857,003363599,http://www.wikidata.org/entity/Q3031,,girl,,"Girls, Carno school (1890)"
http://www.wikidata.org/entity/Q22668863,003363458,http://www.wikidata.org/entity/Q8441,,man,,"Joe Bell Vue, Trefriw"
http://www.wikidata.org/entity/Q22668866,003364235,http://www.wikidata.org/entity/Q8441,,man,,"John Davies (Einion Ddu, 1819-1906)"
http://www.wikidata.org/entity/Q22668878,003364236,http://www.wikidata.org/entity/Q8441,,man,,"John Davies (Einion Ddu, 1819-1906)"
http://www.wikidata.org/entity/Q22668890,003364635,http://www.wikidata.org/entity/Q8441,,man,,"John Davies, Nercwys"
http://www.wikidata.org/entity/Q22668891,003364434,http://www.wikidata.org/entity/Q8441,,man,,"John Elias, Tre'r-gof"
http://www.wikidata.org/entity/Q22668898,003364538,http://www.wikidata.org/entity/Q8441,,man,,"John Jones (Idris Vychan, 1825-87)"
http://www.wikidata.org/entity/Q22668899,003362670,http://www.wikidata.org/entity/Q8441,,man,,"John Jones (Myrddin Fardd, 1836-1921)"
http://www.wikidata.org/entity/Q22668902,003364184,http://www.wikidata.org/entity/Q8441,,man,,"John Jones (Talhaiarn, 1810-69)"
http://www.wikidata.org/entity/Q22668901,003362454,http://www.wikidata.org/entity/Q8441,,man,,"John Jones (Talhaiarn, 1810-69) (print)"
http://www.wikidata.org/entity/Q22668906,003366906,http://www.wikidata.org/entity/Q8441,,man,,John Jones
http://www.wikidata.org/entity/Q22668905,003363710,http://www.wikidata.org/entity/Q8441,,man,,John Jones
